x	y
-1.351000	-0.487138
-1.350000	-0.482413
-1.349000	-0.477678
-1.348000	-0.472932
-1.347000	-0.468176
-1.346000	-0.463410
-1.345000	-0.458634
-1.344000	-0.453848
-1.343000	-0.449053
-1.342000	-0.444249
-1.341000	-0.439435
-1.340000	-0.434612
-1.339000	-0.429780
-1.338000	-0.424940
-1.337000	-0.420091
-1.336000	-0.415233
-1.335000	-0.410368
-1.334000	-0.405494
-1.333000	-0.400613
-1.332000	-0.395723
-1.331000	-0.390827
-1.330000	-0.385922
-1.329000	-0.381011
-1.328000	-0.376092
-1.327000	-0.371167
-1.326000	-0.366235
-1.325000	-0.361296
-1.324000	-0.356351
-1.323000	-0.351399
-1.322000	-0.346442
-1.321000	-0.341478
-1.320000	-0.336509
-1.319000	-0.331534
-1.318000	-0.326554
-1.317000	-0.321568
-1.316000	-0.316578
-1.315000	-0.311582
-1.314000	-0.306581
-1.313000	-0.301576
-1.312000	-0.296566
-1.311000	-0.291552
-1.310000	-0.286534
-1.309000	-0.281512
-1.308000	-0.276486
-1.307000	-0.271456
-1.306000	-0.266422
-1.305000	-0.261386
-1.304000	-0.256345
-1.303000	-0.251302
-1.302000	-0.246256
-1.301000	-0.241207
-1.300000	-0.236155
-1.299000	-0.231101
-1.298000	-0.226045
-1.297000	-0.220986
-1.296000	-0.215925
-1.295000	-0.210863
-1.294000	-0.205798
-1.293000	-0.200732
-1.292000	-0.195665
-1.291000	-0.190596
-1.290000	-0.185526
-1.289000	-0.180455
-1.288000	-0.175384
-1.287000	-0.170311
-1.286000	-0.165238
-1.285000	-0.160165
-1.284000	-0.155091
-1.283000	-0.150017
-1.282000	-0.144943
-1.281000	-0.139869
-1.280000	-0.134796
-1.279000	-0.129723
-1.278000	-0.124650
-1.277000	-0.119579
-1.276000	-0.114508
-1.275000	-0.109438
-1.274000	-0.104369
-1.273000	-0.099301
-1.272000	-0.094235
-1.271000	-0.089171
-1.270000	-0.084108
-1.269000	-0.079047
-1.268000	-0.073988
-1.267000	-0.068931
-1.266000	-0.063876
-1.265000	-0.058823
-1.264000	-0.053773
-1.263000	-0.048726
-1.262000	-0.043681
-1.261000	-0.038640
-1.260000	-0.033601
-1.259000	-0.028565
-1.258000	-0.023533
-1.257000	-0.018504
-1.256000	-0.013479
-1.255000	-0.008457
-1.254000	-0.003439
-1.253000	0.001575
-1.252000	0.006585
-1.251000	0.011590
-1.250000	0.016592
-1.249000	0.021589
-1.248000	0.026582
-1.247000	0.031569
-1.246000	0.036553
-1.245000	0.041531
-1.244000	0.046504
-1.243000	0.051472
-1.242000	0.056435
-1.241000	0.061392
-1.240000	0.066344
-1.239000	0.071290
-1.238000	0.076231
-1.237000	0.081165
-1.236000	0.086094
-1.235000	0.091017
-1.234000	0.095933
-1.233000	0.100843
-1.232000	0.105747
-1.231000	0.110644
-1.230000	0.115534
-1.229000	0.120418
-1.228000	0.125294
-1.227000	0.130164
-1.226000	0.135027
-1.225000	0.139882
-1.224000	0.144731
-1.223000	0.149571
-1.222000	0.154404
-1.221000	0.159230
-1.220000	0.164048
-1.219000	0.168858
-1.218000	0.173660
-1.217000	0.178454
-1.216000	0.183239
-1.215000	0.188017
-1.214000	0.192786
-1.213000	0.197547
-1.212000	0.202299
-1.211000	0.207042
-1.210000	0.211777
-1.209000	0.216503
-1.208000	0.221219
-1.207000	0.225927
-1.206000	0.230626
-1.205000	0.235315
-1.204000	0.239995
-1.203000	0.244665
-1.202000	0.249326
-1.201000	0.253978
-1.200000	0.258619
-1.199000	0.263251
-1.198000	0.267873
-1.197000	0.272485
-1.196000	0.277087
-1.195000	0.281678
-1.194000	0.286259
-1.193000	0.290830
-1.192000	0.295391
-1.191000	0.299941
-1.190000	0.304480
-1.189000	0.309009
-1.188000	0.313527
-1.187000	0.318034
-1.186000	0.322530
-1.185000	0.327015
-1.184000	0.331488
-1.183000	0.335951
-1.182000	0.340402
-1.181000	0.344842
-1.180000	0.349271
-1.179000	0.353688
-1.178000	0.358093
-1.177000	0.362487
-1.176000	0.366869
-1.175000	0.371239
-1.174000	0.375597
-1.173000	0.379943
-1.172000	0.384277
-1.171000	0.388599
-1.170000	0.392909
-1.169000	0.397206
-1.168000	0.401491
-1.167000	0.405764
-1.166000	0.410024
-1.165000	0.414272
-1.164000	0.418507
-1.163000	0.422729
-1.162000	0.426939
-1.161000	0.431135
-1.160000	0.435319
-1.159000	0.439490
-1.158000	0.443648
-1.157000	0.447792
-1.156000	0.451924
-1.155000	0.456042
-1.154000	0.460147
-1.153000	0.464238
-1.152000	0.468317
-1.151000	0.472381
-1.150000	0.476433
-1.149000	0.480470
-1.148000	0.484494
-1.147000	0.488504
-1.146000	0.492501
-1.145000	0.496483
-1.144000	0.500452
-1.143000	0.504407
-1.142000	0.508347
-1.141000	0.512274
-1.140000	0.516187
-1.139000	0.520085
-1.138000	0.523969
-1.137000	0.527839
-1.136000	0.531695
-1.135000	0.535536
-1.134000	0.539363
-1.133000	0.543176
-1.132000	0.546973
-1.131000	0.550757
-1.130000	0.554525
-1.129000	0.558280
-1.128000	0.562019
-1.127000	0.565744
-1.126000	0.569453
-1.125000	0.573148
-1.124000	0.576828
-1.123000	0.580494
-1.122000	0.584144
-1.121000	0.587779
-1.120000	0.591399
-1.119000	0.595004
-1.118000	0.598594
-1.117000	0.602169
-1.116000	0.605728
-1.115000	0.609272
-1.114000	0.612801
-1.113000	0.616315
-1.112000	0.619813
-1.111000	0.623296
-1.110000	0.626763
-1.109000	0.630215
-1.108000	0.633652
-1.107000	0.637073
-1.106000	0.640478
-1.105000	0.643868
-1.104000	0.647242
-1.103000	0.650600
-1.102000	0.653943
-1.101000	0.657270
-1.100000	0.660581
-1.099000	0.663877
-1.098000	0.667156
-1.097000	0.670420
-1.096000	0.673668
-1.095000	0.676900
-1.094000	0.680116
-1.093000	0.683316
-1.092000	0.686500
-1.091000	0.689668
-1.090000	0.692820
-1.089000	0.695956
-1.088000	0.699076
-1.087000	0.702180
-1.086000	0.705268
-1.085000	0.708339
-1.084000	0.711395
-1.083000	0.714434
-1.082000	0.717457
-1.081000	0.720464
-1.080000	0.723454
-1.079000	0.726428
-1.078000	0.729386
-1.077000	0.732328
-1.076000	0.735254
-1.075000	0.738163
-1.074000	0.741055
-1.073000	0.743932
-1.072000	0.746792
-1.071000	0.749635
-1.070000	0.752462
-1.069000	0.755273
-1.068000	0.758067
-1.067000	0.760845
-1.066000	0.763607
-1.065000	0.766352
-1.064000	0.769080
-1.063000	0.771792
-1.062000	0.774488
-1.061000	0.777167
-1.060000	0.779829
-1.059000	0.782475
-1.058000	0.785104
-1.057000	0.787717
-1.056000	0.790314
-1.055000	0.792893
-1.054000	0.795457
-1.053000	0.798003
-1.052000	0.800533
-1.051000	0.803047
-1.050000	0.805544
-1.049000	0.808024
-1.048000	0.810488
-1.047000	0.812935
-1.046000	0.815366
-1.045000	0.817780
-1.044000	0.820177
-1.043000	0.822558
-1.042000	0.824922
-1.041000	0.827270
-1.040000	0.829601
-1.039000	0.831915
-1.038000	0.834213
-1.037000	0.836495
-1.036000	0.838759
-1.035000	0.841007
-1.034000	0.843239
-1.033000	0.845454
-1.032000	0.847652
-1.031000	0.849834
-1.030000	0.851999
-1.029000	0.854148
-1.028000	0.856280
-1.027000	0.858396
-1.026000	0.860495
-1.025000	0.862578
-1.024000	0.864644
-1.023000	0.866693
-1.022000	0.868726
-1.021000	0.870743
-1.020000	0.872743
-1.019000	0.874726
-1.018000	0.876693
-1.017000	0.878644
-1.016000	0.880578
-1.015000	0.882496
-1.014000	0.884397
-1.013000	0.886282
-1.012000	0.888150
-1.011000	0.890003
-1.010000	0.891838
-1.009000	0.893658
-1.008000	0.895461
-1.007000	0.897247
-1.006000	0.899017
-1.005000	0.900771
-1.004000	0.902509
-1.003000	0.904231
-1.002000	0.905936
-1.001000	0.907625
-1.000000	0.909297
-0.999000	0.910954
-0.998000	0.912594
-0.997000	0.914218
-0.996000	0.915826
-0.995000	0.917418
-0.994000	0.918994
-0.993000	0.920553
-0.992000	0.922097
-0.991000	0.923624
-0.990000	0.925136
-0.989000	0.926631
-0.988000	0.928110
-0.987000	0.929574
-0.986000	0.931021
-0.985000	0.932453
-0.984000	0.933868
-0.983000	0.935268
-0.982000	0.936651
-0.981000	0.938019
-0.980000	0.939371
-0.979000	0.940708
-0.978000	0.942028
-0.977000	0.943333
-0.976000	0.944622
-0.975000	0.945895
-0.974000	0.947153
-0.973000	0.948395
-0.972000	0.949621
-0.971000	0.950832
-0.970000	0.952027
-0.969000	0.953206
-0.968000	0.954371
-0.967000	0.955519
-0.966000	0.956652
-0.965000	0.957770
-0.964000	0.958872
-0.963000	0.959959
-0.962000	0.961030
-0.961000	0.962086
-0.960000	0.963127
-0.959000	0.964152
-0.958000	0.965163
-0.957000	0.966158
-0.956000	0.967138
-0.955000	0.968102
-0.954000	0.969052
-0.953000	0.969986
-0.952000	0.970906
-0.951000	0.971810
-0.950000	0.972699
-0.949000	0.973574
-0.948000	0.974433
-0.947000	0.975278
-0.946000	0.976107
-0.945000	0.976922
-0.944000	0.977722
-0.943000	0.978507
-0.942000	0.979278
-0.941000	0.980034
-0.940000	0.980775
-0.939000	0.981501
-0.938000	0.982213
-0.937000	0.982910
-0.936000	0.983593
-0.935000	0.984261
-0.934000	0.984915
-0.933000	0.985554
-0.932000	0.986179
-0.931000	0.986789
-0.930000	0.987386
-0.929000	0.987967
-0.928000	0.988535
-0.927000	0.989088
-0.926000	0.989628
-0.925000	0.990153
-0.924000	0.990664
-0.923000	0.991160
-0.922000	0.991643
-0.921000	0.992112
-0.920000	0.992567
-0.919000	0.993008
-0.918000	0.993435
-0.917000	0.993848
-0.916000	0.994247
-0.915000	0.994633
-0.914000	0.995005
-0.913000	0.995363
-0.912000	0.995707
-0.911000	0.996038
-0.910000	0.996355
-0.909000	0.996659
-0.908000	0.996949
-0.907000	0.997226
-0.906000	0.997489
-0.905000	0.997739
-0.904000	0.997976
-0.903000	0.998199
-0.902000	0.998409
-0.901000	0.998606
-0.900000	0.998790
-0.899000	0.998960
-0.898000	0.999118
-0.897000	0.999262
-0.896000	0.999393
-0.895000	0.999512
-0.894000	0.999617
-0.893000	0.999710
-0.892000	0.999789
-0.891000	0.999856
-0.890000	0.999910
-0.889000	0.999952
-0.888000	0.999980
-0.887000	0.999996
-0.886000	1.000000
-0.885000	0.999991
-0.884000	0.999969
-0.883000	0.999935
-0.882000	0.999888
-0.881000	0.999829
-0.880000	0.999758
-0.879000	0.999675
-0.878000	0.999579
-0.877000	0.999471
-0.876000	0.999350
-0.875000	0.999218
-0.874000	0.999074
-0.873000	0.998917
-0.872000	0.998749
-0.871000	0.998568
-0.870000	0.998376
-0.869000	0.998172
-0.868000	0.997956
-0.867000	0.997728
-0.866000	0.997489
-0.865000	0.997238
-0.864000	0.996975
-0.863000	0.996700
-0.862000	0.996414
-0.861000	0.996117
-0.860000	0.995808
-0.859000	0.995488
-0.858000	0.995156
-0.857000	0.994813
-0.856000	0.994459
-0.855000	0.994093
-0.854000	0.993716
-0.853000	0.993328
-0.852000	0.992929
-0.851000	0.992519
-0.850000	0.992098
-0.849000	0.991666
-0.848000	0.991223
-0.847000	0.990769
-0.846000	0.990304
-0.845000	0.989829
-0.844000	0.989343
-0.843000	0.988846
-0.842000	0.988338
-0.841000	0.987820
-0.840000	0.987292
-0.839000	0.986752
-0.838000	0.986203
-0.837000	0.985643
-0.836000	0.985072
-0.835000	0.984491
-0.834000	0.983900
-0.833000	0.983299
-0.832000	0.982687
-0.831000	0.982066
-0.830000	0.981434
-0.829000	0.980792
-0.828000	0.980140
-0.827000	0.979479
-0.826000	0.978807
-0.825000	0.978125
-0.824000	0.977434
-0.823000	0.976733
-0.822000	0.976022
-0.821000	0.975302
-0.820000	0.974571
-0.819000	0.973832
-0.818000	0.973082
-0.817000	0.972323
-0.816000	0.971555
-0.815000	0.970778
-0.814000	0.969991
-0.813000	0.969194
-0.812000	0.968389
-0.811000	0.967574
-0.810000	0.966750
-0.809000	0.965917
-0.808000	0.965075
-0.807000	0.964223
-0.806000	0.963363
-0.805000	0.962494
-0.804000	0.961616
-0.803000	0.960729
-0.802000	0.959833
-0.801000	0.958929
-0.800000	0.958016
-0.799000	0.957094
-0.798000	0.956164
-0.797000	0.955225
-0.796000	0.954277
-0.795000	0.953321
-0.794000	0.952357
-0.793000	0.951384
-0.792000	0.950403
-0.791000	0.949413
-0.790000	0.948416
-0.789000	0.947410
-0.788000	0.946396
-0.787000	0.945373
-0.786000	0.944343
-0.785000	0.943305
-0.784000	0.942259
-0.783000	0.941204
-0.782000	0.940142
-0.781000	0.939073
-0.780000	0.937995
-0.779000	0.936909
-0.778000	0.935816
-0.777000	0.934716
-0.776000	0.933607
-0.775000	0.932491
-0.774000	0.931368
-0.773000	0.930237
-0.772000	0.929099
-0.771000	0.927953
-0.770000	0.926800
-0.769000	0.925639
-0.768000	0.924472
-0.767000	0.923297
-0.766000	0.922115
-0.765000	0.920926
-0.764000	0.919730
-0.763000	0.918527
-0.762000	0.917317
-0.761000	0.916100
-0.760000	0.914876
-0.759000	0.913645
-0.758000	0.912407
-0.757000	0.911163
-0.756000	0.909912
-0.755000	0.908654
-0.754000	0.907390
-0.753000	0.906119
-0.752000	0.904842
-0.751000	0.903558
-0.750000	0.902268
-0.749000	0.900971
-0.748000	0.899668
-0.747000	0.898358
-0.746000	0.897043
-0.745000	0.895721
-0.744000	0.894393
-0.743000	0.893059
-0.742000	0.891718
-0.741000	0.890372
-0.740000	0.889020
-0.739000	0.887662
-0.738000	0.886297
-0.737000	0.884927
-0.736000	0.883551
-0.735000	0.882170
-0.734000	0.880782
-0.733000	0.879389
-0.732000	0.877991
-0.731000	0.876586
-0.730000	0.875176
-0.729000	0.873761
-0.728000	0.872340
-0.727000	0.870913
-0.726000	0.869482
-0.725000	0.868045
-0.724000	0.866602
-0.723000	0.865154
-0.722000	0.863701
-0.721000	0.862243
-0.720000	0.860780
-0.719000	0.859312
-0.718000	0.857838
-0.717000	0.856360
-0.716000	0.854876
-0.715000	0.853388
-0.714000	0.851894
-0.713000	0.850396
-0.712000	0.848893
-0.711000	0.847386
-0.710000	0.845873
-0.709000	0.844356
-0.708000	0.842834
-0.707000	0.841308
-0.706000	0.839777
-0.705000	0.838241
-0.704000	0.836701
-0.703000	0.835157
-0.702000	0.833608
-0.701000	0.832055
-0.700000	0.830497
-0.699000	0.828936
-0.698000	0.827370
-0.697000	0.825799
-0.696000	0.824225
-0.695000	0.822646
-0.694000	0.821064
-0.693000	0.819477
-0.692000	0.817886
-0.691000	0.816292
-0.690000	0.814693
-0.689000	0.813091
-0.688000	0.811485
-0.687000	0.809874
-0.686000	0.808261
-0.685000	0.806643
-0.684000	0.805022
-0.683000	0.803397
-0.682000	0.801768
-0.681000	0.800136
-0.680000	0.798500
-0.679000	0.796861
-0.678000	0.795219
-0.677000	0.793573
-0.676000	0.791923
-0.675000	0.790270
-0.674000	0.788614
-0.673000	0.786955
-0.672000	0.785292
-0.671000	0.783626
-0.670000	0.781957
-0.669000	0.780285
-0.668000	0.778610
-0.667000	0.776932
-0.666000	0.775251
-0.665000	0.773567
-0.664000	0.771879
-0.663000	0.770189
-0.662000	0.768496
-0.661000	0.766801
-0.660000	0.765102
-0.659000	0.763401
-0.658000	0.761697
-0.657000	0.759990
-0.656000	0.758281
-0.655000	0.756569
-0.654000	0.754854
-0.653000	0.753137
-0.652000	0.751418
-0.651000	0.749696
-0.650000	0.747971
-0.649000	0.746244
-0.648000	0.744515
-0.647000	0.742783
-0.646000	0.741049
-0.645000	0.739313
-0.644000	0.737575
-0.643000	0.735834
-0.642000	0.734092
-0.641000	0.732347
-0.640000	0.730600
-0.639000	0.728851
-0.638000	0.727100
-0.637000	0.725347
-0.636000	0.723592
-0.635000	0.721835
-0.634000	0.720076
-0.633000	0.718315
-0.632000	0.716553
-0.631000	0.714789
-0.630000	0.713023
-0.629000	0.711255
-0.628000	0.709486
-0.627000	0.707715
-0.626000	0.705942
-0.625000	0.704168
-0.624000	0.702392
-0.623000	0.700614
-0.622000	0.698835
-0.621000	0.697055
-0.620000	0.695273
-0.619000	0.693490
-0.618000	0.691706
-0.617000	0.689920
-0.616000	0.688132
-0.615000	0.686344
-0.614000	0.684554
-0.613000	0.682763
-0.612000	0.680971
-0.611000	0.679178
-0.610000	0.677384
-0.609000	0.675588
-0.608000	0.673792
-0.607000	0.671994
-0.606000	0.670195
-0.605000	0.668396
-0.604000	0.666595
-0.603000	0.664794
-0.602000	0.662992
-0.601000	0.661189
-0.600000	0.659385
-0.599000	0.657580
-0.598000	0.655774
-0.597000	0.653968
-0.596000	0.652161
-0.595000	0.650354
-0.594000	0.648545
-0.593000	0.646737
-0.592000	0.644927
-0.591000	0.643117
-0.590000	0.641307
-0.589000	0.639496
-0.588000	0.637684
-0.587000	0.635872
-0.586000	0.634060
-0.585000	0.632247
-0.584000	0.630434
-0.583000	0.628620
-0.582000	0.626807
-0.581000	0.624993
-0.580000	0.623178
-0.579000	0.621364
-0.578000	0.619549
-0.577000	0.617734
-0.576000	0.615919
-0.575000	0.614104
-0.574000	0.612289
-0.573000	0.610473
-0.572000	0.608658
-0.571000	0.606843
-0.570000	0.605027
-0.569000	0.603212
-0.568000	0.601397
-0.567000	0.599581
-0.566000	0.597766
-0.565000	0.595951
-0.564000	0.594137
-0.563000	0.592322
-0.562000	0.590508
-0.561000	0.588694
-0.560000	0.586880
-0.559000	0.585066
-0.558000	0.583253
-0.557000	0.581440
-0.556000	0.579628
-0.555000	0.577816
-0.554000	0.576004
-0.553000	0.574193
-0.552000	0.572382
-0.551000	0.570572
-0.550000	0.568762
-0.549000	0.566953
-0.548000	0.565144
-0.547000	0.563336
-0.546000	0.561529
-0.545000	0.559722
-0.544000	0.557916
-0.543000	0.556110
-0.542000	0.554305
-0.541000	0.552501
-0.540000	0.550698
-0.539000	0.548895
-0.538000	0.547093
-0.537000	0.545292
-0.536000	0.543492
-0.535000	0.541693
-0.534000	0.539895
-0.533000	0.538097
-0.532000	0.536301
-0.531000	0.534505
-0.530000	0.532710
-0.529000	0.530917
-0.528000	0.529124
-0.527000	0.527332
-0.526000	0.525542
-0.525000	0.523752
-0.524000	0.521964
-0.523000	0.520177
-0.522000	0.518391
-0.521000	0.516606
-0.520000	0.514822
-0.519000	0.513039
-0.518000	0.511258
-0.517000	0.509478
-0.516000	0.507699
-0.515000	0.505922
-0.514000	0.504145
-0.513000	0.502370
-0.512000	0.500597
-0.511000	0.498825
-0.510000	0.497054
-0.509000	0.495284
-0.508000	0.493516
-0.507000	0.491750
-0.506000	0.489985
-0.505000	0.488221
-0.504000	0.486459
-0.503000	0.484698
-0.502000	0.482939
-0.501000	0.481181
-0.500000	0.479426
-0.499000	0.477671
-0.498000	0.475918
-0.497000	0.474167
-0.496000	0.472418
-0.495000	0.470670
-0.494000	0.468924
-0.493000	0.467179
-0.492000	0.465437
-0.491000	0.463696
-0.490000	0.461957
-0.489000	0.460219
-0.488000	0.458483
-0.487000	0.456750
-0.486000	0.455018
-0.485000	0.453287
-0.484000	0.451559
-0.483000	0.449833
-0.482000	0.448108
-0.481000	0.446386
-0.480000	0.444665
-0.479000	0.442946
-0.478000	0.441229
-0.477000	0.439514
-0.476000	0.437802
-0.475000	0.436091
-0.474000	0.434382
-0.473000	0.432675
-0.472000	0.430970
-0.471000	0.429268
-0.470000	0.427567
-0.469000	0.425869
-0.468000	0.424173
-0.467000	0.422478
-0.466000	0.420786
-0.465000	0.419097
-0.464000	0.417409
-0.463000	0.415723
-0.462000	0.414040
-0.461000	0.412359
-0.460000	0.410680
-0.459000	0.409004
-0.458000	0.407329
-0.457000	0.405657
-0.456000	0.403988
-0.455000	0.402320
-0.454000	0.400655
-0.453000	0.398993
-0.452000	0.397332
-0.451000	0.395674
-0.450000	0.394019
-0.449000	0.392366
-0.448000	0.390715
-0.447000	0.389066
-0.446000	0.387421
-0.445000	0.385777
-0.444000	0.384136
-0.443000	0.382498
-0.442000	0.380862
-0.441000	0.379228
-0.440000	0.377597
-0.439000	0.375969
-0.438000	0.374343
-0.437000	0.372720
-0.436000	0.371099
-0.435000	0.369481
-0.434000	0.367865
-0.433000	0.366252
-0.432000	0.364642
-0.431000	0.363034
-0.430000	0.361429
-0.429000	0.359827
-0.428000	0.358227
-0.427000	0.356630
-0.426000	0.355035
-0.425000	0.353444
-0.424000	0.351855
-0.423000	0.350269
-0.422000	0.348685
-0.421000	0.347105
-0.420000	0.345527
-0.419000	0.343952
-0.418000	0.342379
-0.417000	0.340810
-0.416000	0.339243
-0.415000	0.337679
-0.414000	0.336118
-0.413000	0.334560
-0.412000	0.333004
-0.411000	0.331452
-0.410000	0.329902
-0.409000	0.328355
-0.408000	0.326812
-0.407000	0.325271
-0.406000	0.323733
-0.405000	0.322198
-0.404000	0.320665
-0.403000	0.319136
-0.402000	0.317610
-0.401000	0.316087
-0.400000	0.314567
-0.399000	0.313049
-0.398000	0.311535
-0.397000	0.310024
-0.396000	0.308515
-0.395000	0.307010
-0.394000	0.305508
-0.393000	0.304009
-0.392000	0.302513
-0.391000	0.301020
-0.390000	0.299530
-0.389000	0.298043
-0.388000	0.296559
-0.387000	0.295079
-0.386000	0.293601
-0.385000	0.292127
-0.384000	0.290656
-0.383000	0.289188
-0.382000	0.287723
-0.381000	0.286261
-0.380000	0.284802
-0.379000	0.283347
-0.378000	0.281894
-0.377000	0.280445
-0.376000	0.278999
-0.375000	0.277557
-0.374000	0.276117
-0.373000	0.274681
-0.372000	0.273248
-0.371000	0.271818
-0.370000	0.270392
-0.369000	0.268969
-0.368000	0.267549
-0.367000	0.266132
-0.366000	0.264719
-0.365000	0.263308
-0.364000	0.261902
-0.363000	0.260498
-0.362000	0.259098
-0.361000	0.257701
-0.360000	0.256307
-0.359000	0.254917
-0.358000	0.253530
-0.357000	0.252147
-0.356000	0.250767
-0.355000	0.249390
-0.354000	0.248016
-0.353000	0.246646
-0.352000	0.245280
-0.351000	0.243916
-0.350000	0.242556
-0.349000	0.241200
-0.348000	0.239847
-0.347000	0.238497
-0.346000	0.237151
-0.345000	0.235808
-0.344000	0.234469
-0.343000	0.233133
-0.342000	0.231800
-0.341000	0.230471
-0.340000	0.229146
-0.339000	0.227824
-0.338000	0.226505
-0.337000	0.225190
-0.336000	0.223878
-0.335000	0.222570
-0.334000	0.221266
-0.333000	0.219964
-0.332000	0.218667
-0.331000	0.217373
-0.330000	0.216082
-0.329000	0.214795
-0.328000	0.213512
-0.327000	0.212232
-0.326000	0.210955
-0.325000	0.209682
-0.324000	0.208413
-0.323000	0.207147
-0.322000	0.205885
-0.321000	0.204626
-0.320000	0.203371
-0.319000	0.202120
-0.318000	0.200872
-0.317000	0.199628
-0.316000	0.198387
-0.315000	0.197150
-0.314000	0.195917
-0.313000	0.194687
-0.312000	0.193460
-0.311000	0.192238
-0.310000	0.191019
-0.309000	0.189803
-0.308000	0.188592
-0.307000	0.187384
-0.306000	0.186179
-0.305000	0.184979
-0.304000	0.183781
-0.303000	0.182588
-0.302000	0.181398
-0.301000	0.180212
-0.300000	0.179030
-0.299000	0.177851
-0.298000	0.176676
-0.297000	0.175504
-0.296000	0.174337
-0.295000	0.173173
-0.294000	0.172012
-0.293000	0.170856
-0.292000	0.169703
-0.291000	0.168554
-0.290000	0.167408
-0.289000	0.166266
-0.288000	0.165128
-0.287000	0.163994
-0.286000	0.162863
-0.285000	0.161736
-0.284000	0.160613
-0.283000	0.159494
-0.282000	0.158378
-0.281000	0.157266
-0.280000	0.156158
-0.279000	0.155054
-0.278000	0.153953
-0.277000	0.152856
-0.276000	0.151763
-0.275000	0.150674
-0.274000	0.149588
-0.273000	0.148507
-0.272000	0.147429
-0.271000	0.146354
-0.270000	0.145284
-0.269000	0.144217
-0.268000	0.143154
-0.267000	0.142095
-0.266000	0.141040
-0.265000	0.139989
-0.264000	0.138941
-0.263000	0.137897
-0.262000	0.136857
-0.261000	0.135821
-0.260000	0.134788
-0.259000	0.133760
-0.258000	0.132735
-0.257000	0.131714
-0.256000	0.130697
-0.255000	0.129684
-0.254000	0.128674
-0.253000	0.127669
-0.252000	0.126667
-0.251000	0.125669
-0.250000	0.124675
-0.249000	0.123684
-0.248000	0.122698
-0.247000	0.121715
-0.246000	0.120737
-0.245000	0.119762
-0.244000	0.118791
-0.243000	0.117824
-0.242000	0.116860
-0.241000	0.115901
-0.240000	0.114945
-0.239000	0.113994
-0.238000	0.113046
-0.237000	0.112102
-0.236000	0.111162
-0.235000	0.110226
-0.234000	0.109293
-0.233000	0.108365
-0.232000	0.107440
-0.231000	0.106520
